A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158,A159,A160,A161,A162,A163,A164,A165,A166,A167,A168,A169,A170,A171,A172,A173,A174,A175,A176,A177,A178,A179,A180,A181,A182,A183,A184,A185,A186,A187,A188,A189,A190,A191,A192,A193,A194,A195,A196,A197,A198,A199,A200,A201,A202,A203,A204,A205,A206,A207,A208,A209,A210,A211,A212,A213,A214,A215,A216,A217,A218,A219,A220,A221,A222,A223,A224,A225,A226,A227,A228,A229,A230,A231,A232,A233,A234,A235,A236,A237,A238,A239,A240,A241,A242,A243,A244,A245,A246,A247,A248,A249,A250,A251,A252,A253,A254,A255,A256,A257,A258,A259,A260,A261,A262,A263,A264,A265,A266,A267,A268,A269,A270,A271,A272,A273,A274,A275,A276,A277,A278,A279,A280,A281,A282,A283,A284,A285,A286,A287,A288,A289,A290,A291,A292,A293,A294,A295,A296,A297,A298,A299,A300,A301
AVP,0.916508760002225,-0.613109714285247,-0.030877311360484,-0.0244291772616843,-0.0125715293518975,-0.00845691123571986,-0.0167564229685076,-0.0178344735749809,-0.00785988566376101,0.00104944187293075,-0.0251358631328121,0.0505282292751836,-0.0160429372808836,0.0266541749842784,0.0267277898583175,0.0261286633616377,-0.0304164001207127,0.0313854996818437,0.0248899467249097,-0.00558428990694112,-0.0323835914631574,-0.0181546986060108,-0.0361403070271852,-0.0357712570138109,-0.0392003944887794,-0.0216101665339289,0.039131763145012,0.0142929306889418,0.0370274488325412,-0.0712806724084759,0.0534524291512242,0.0118077839694178,-0.041851793319355,0.0565691984648962,-0.0922472006910082,0.0442924423885219,-0.0543981810473518,0.045207245705117,-0.0215159800720042,0.0234824185678286,-0.0478354690037762,-0.0447098434077058,0.000145118694056339,0.0436654697776515,-0.0162183844846581,-0.0856907511083897,0.0492087340158967,0.00945882446682872,-0.0190242715026158,0.0131331920368564,0.0340912502511858,-0.0779256902899953,-0.10944044975146,0.0521353371615132,-0.002188105633371,-0.033492000140688,-0.0953655491429896,0.0484501223390817,0.0295890234175231,-0.0131215601791406,-0.0495329095913116,-0.0119992131109358,-0.0751375164444469,-0.0156870402977122,0.0256944497970166,-0.0397787894265664,0.0582171412367747,0.0350689915370065,-0.0373110496602015,0.103670104186723,0.0453449772881274,-0.0363164811358201,-0.0243602023129048,-0.0476700753612185,0.0125429058259722,-0.00858609649559131,-0.0402452849723652,0.00447879294416411,0.0598992109823416,-0.0345616362770409,-0.0320424183634113,-0.0205258529217272,0.0118375001356337,0.00475642000447665,-0.033349868430068,0.075712447538355,0.00751205349849497,0.105487794025235,-0.0320571371985509,-0.0437628616372489,0.0918663072257377,0.0388625815887012,-0.0318775461337531,-0.0162838035558551,0.09188409857692,-0.050729685903596,-0.0546727328487069,0.0344729746497137,0.0678072656314802,0.0289633989689706,-0.0309857363164197,-0.0175997538965113,-0.106045094578164,0.0433815170064497,-0.0406199608763507,0.050384159404303,-0.00123104042922009,0.126750980553898,-0.0664398557323644,-0.041664060498008,-0.0376387915612173,-0.041611625996473,-0.125493730485908,0.0304017698903475,0.00387662097326801,0.0137087542731535,-0.0917737677405883,0.14754681400717,0.0529098990105767,0.0141754445254565,0.101119494645905,0.0519631923197095,0.0293417528163849,-0.00741819914207059,0.0627428008362916,-0.0384949779085777,0.0102630165741891,-0.0136922054872654,-0.027590923249497,0.00249272571141124,0.0106185070729724,0.00902733562397157,0.0292197972880946,0.0206433899167782,-0.0926527407495528,-0.0138805970406866,-0.132128545458676,0.0282982270344192,-0.002232049303555,0.0412235009264286,-0.0417065776683664,-0.00938536849077649,0.00920754993671836,0.0387165032566174,0.0137209407491903,-0.0619435313190447,0.0534580434307225,-0.0183678900021682,0.000277937026436877,0.010560230969888,0.0270299964218427,-0.015344272976322,0.00313741675588461,-0.0120927188062748,0.056964466555698,-0.0408542432198207,0.0350963503433519,0.00485460738106926,-0.00258653467797612,-0.0225031523940909,0.0349280358316276,0.0289706884061028,0.05337500676385,-0.101641557717592,-0.0592280195995647,-0.0467463141646687,-0.0351610732379853,-0.00659897421944655,-0.0511305422990338,-0.0118366220004018,0.0135686102293495,0.0742098185223944,-0.00229640215433382,0.00934661119028148,-0.0770733146894806,0.00434870254601801,-0.0304040064748541,0.00111810009495386,-0.0114395239990109,-0.00868082040722304,0.0882278908319853,-0.164514201243745,0.00289788604132063,0.0187693807508892,-0.0410432894404358,-0.0303672679843907,-0.0100753745899338,0.0138837336083175,0.0277557389113499,-0.00143416713458349,-0.0176844706825541,-0.00991834707292266,-0.0244383714007067,0.0336112616581397,0.0333639277290355,0.0700807675782743,-0.0325316379918036,0.0203746344766952,-0.102209901192237,-0.0166748830941742,0.0697171149568876,-0.036378385607119,0.0476045275728081,0.00932936327318951,0.0489692597968735,0.0126488126475707,-0.0113979508954417,0.0783393377354183,-0.0237851457000349,0.0191358410395464,-0.0633292672928339,-0.0960548814771032,0.00188965659067398,-0.060132563276684,0.0784542133788903,-0.010405381433888,0.0747265485524967,-0.0193928095540482,-0.0146891703459192,-0.00974200200178366,-0.0964220292830494,-0.00211497379329068,0.0112806973475497,-0.0409089351067742,-0.0717050987107519,0.0198708275353317,0.0220027666250164,0.0255369409494124,0.0439986149419525,0.0548599871465988,-0.0444004994113683,0.044769173791806,-0.0686306235763792,0.0115544902864148,-0.0640050240440107,0.0184905747317006,-0.0471459789130941,-0.0136791238943872,0.0339825677946258,0.0722103263760979,-0.0470384721118198,-0.0234399891808508,-0.0261832156469679,-0.0443667639536792,-0.00467882520865967,-0.0273287839257541,-0.0216961159880084,0.0280734415396195,0.0506884900512437,0.043153871124777,0.0082962480666277,0.00155774534663078,0.0403808945742879,-0.0203453255862163,-0.0397029589676734,-0.0125677419887447,-0.0102959709456134,0.0160931826204414,-0.024448400618676,0.0338390435728966,0.142501411056013,0.0253810357199152,0.0325655805974035,0.0169480967465795,-0.0401723421078203,0.0489565749479994,-0.0376933074890275,0.00537888984476643,0.051309622353177,-0.00169512627147266,-0.0238332875997124,0.0484924757175168,-0.0828217091919174,-0.0409939055788372,0.0329034176879149,0.0149254603375783,-0.000985971282321236,0.0661621055020195,0.0917085350870118,0.0407285869382883,0.080241954802888,0.0140564198528495,-0.02270582082582,0.107633488114487,0.030238610264503,-0.0180304501303729,-0.0530345339561259,-0.0166522236669847,0.0102684923493169,-0.0218764782070884,0.0286243852347279,0.106835311267988,0.031597337301149,0.000358008577535916,-0.0081771972567011,-0.014764653831618,-0.0646230182205732,0.00670934881527905,0.0183608647558428,-0.00573541450286594
OXT,-0.613109714285247,1.56921746237292,-0.0296438233528275,-0.0690229691156048,-0.193783829696815,-0.0443181334470953,0.0538937242310096,0.0308480949464585,0.0157004170973141,-0.0272089091326131,0.0463528470281777,-0.0534020347566438,0.0562658309491561,-0.0349008232039044,-0.118089706342371,0.014622654969561,0.0304254627871201,-0.0228829412403875,0.00861373330133693,0.0159184051940303,0.0578922175458206,-0.0138501512170806,0.0289212951128651,-0.0185727213320686,0.00224499888443206,0.0248762389988384,-0.065139920596313,0.0333955781276254,0.0246590890309737,-0.111410678152137,-0.0687360088335647,-0.00297932849352529,0.0248349051487151,-0.0433816462207272,0.119906145220297,0.0415627302738347,-0.153075004058909,-0.015841887422156,0.0224806926986667,0.0477304936441361,-0.297137674655618,0.0024516511851333,-0.0128762419131594,0.0471826863523793,0.0450142825468932,0.0796018930159664,-0.0426945901602976,-0.00757925557794272,0.0120259443476492,-0.119543233952451,-0.029355318422646,-0.0110216169289417,0.0592359945436637,0.131063156987228,0.00929546935433986,0.0566897418223275,-0.171187506074019,-0.0877812648181227,0.0210035187191448,0.0977173252245035,0.134927277059265,0.0174980104769362,-0.00346624292867007,0.0565752115307996,-0.0620808495861597,0.0247437051802623,-0.0547616162110688,-0.0349680228513982,0.0380493993397632,0.00620250637043654,0.0331298792957971,-0.0863007238967375,-0.0199406650718821,0.035911091178615,-0.00557287240202796,-0.0367111171613225,0.0255312860372268,-0.0079663213395821,0.105250414265501,0.0255284556460696,0.00175968462504663,-0.061893524584469,0.0422218874339495,-0.0463331663151735,0.0176399618511891,0.0215331748437598,-0.0166025447962939,-0.106855137405063,0.0400101713812239,0.000403497747877481,-0.0752439551339297,-0.0553662871609444,-0.000294699271672469,0.0544240709104395,-0.0439197917539947,-0.11839152354804,-0.0901849882810556,-0.0115296417294717,-0.00809373508106463,-0.086523438656464,0.00458341656375498,0.0259316499513156,0.0308825769577325,-0.0113507510827018,0.104898933991372,-0.010601472472737,-0.0117100782431753,-0.036801536883817,0.0272538926363774,0.101016811603469,0.0263018548561744,0.028164812947216,0.0186060672552139,0.0710185928576269,-0.0241374428163912,-0.00142410872393756,0.0232578777381486,0.0178120127541576,-0.0198346509623867,0.0413676583114688,-0.026904914896083,0.00427591073639198,0.0140257851055841,-0.0128492266374889,0.0297160444488019,-0.00540671763306264,0.0806566407054295,0.0378024876081279,0.0207541405007729,-0.0322640946779422,0.0499581467884255,0.0793761785038957,0.0503952748449772,-0.0328127233016714,0.0728995440445379,0.0126339770846871,0.0302954885832831,-0.0171527341011408,-0.00865435118110313,-0.0106128292480409,-0.0286399782859263,-0.0125543371776586,-0.0530119059473212,-0.0628158703518882,-0.00831467358552562,-0.00180592033799031,0.126687676919025,0.0657490046574334,-0.013469557256935,-0.0502897044588682,-0.0192516544535639,0.0440006934347209,-0.0114200894937009,0.00376386987657629,-0.0192533599726856,0.0207857338097378,-0.00728397795834168,-0.0479090874043707,-0.0361420287633732,0.151159167589242,0.00117369109849246,-0.0442404155317559,2.38559108749506e-05,0.0604670897701244,0.0050915931531454,0.0434123632965252,-0.00967281498041345,-0.00960653653577712,0.0447876786830754,0.0178885828510775,0.0121394078258835,-0.0593022002169694,0.0190219004150142,0.0256610235347866,0.0108240743798373,-0.0779040951175924,-0.0666055433262133,-0.000344484635435539,0.0109088813906359,0.0108743761842369,-0.0657082695963361,-0.0214560728908199,-0.00676153377068217,-0.0211433954731336,0.0699754678597896,0.12440051758297,-0.0180991851279401,0.0333990158041541,-0.0112141715402566,0.0404863443863513,0.0645930318261391,0.0951934096194465,-0.0409611811696914,-0.0357936010297416,0.023908216320212,-0.0572186374232615,0.00274319102627967,0.000503493540123984,-0.042760358855495,0.0694534894559924,0.118592540997267,0.019520516681486,-0.0434144998523962,-0.060242658579858,-0.0686590687062906,0.0215879585538355,0.0259366638753616,-0.00615132831709039,-0.0648858027842455,0.0245437513215557,0.0498274585217531,0.037906478221046,0.0900494523135414,-0.0360566212052436,0.0344557871501267,0.0727380590826372,-0.0100678616133829,-0.0152840855713118,0.083858929068087,-0.0275360927324005,0.0206627799013777,0.0450658366669195,0.0372533726905316,-0.103943730581043,-0.124066789938583,0.0113864801635643,-0.0367901871671884,0.0370226276160184,-0.0723491916325382,0.000651555088707117,0.0718415132025271,0.0604724835898416,0.0285187010871223,-0.0107210801416167,0.0450957239139907,-0.0115903409136396,0.0230267448793061,-0.0554052018946811,-0.0188163652743307,-0.0258301547951852,0.0281908301795025,0.0457711008928975,-0.024965809510638,-0.0375742608104966,0.00404752618320108,-0.0453326353365036,0.0223093853539514,-0.0816070382054897,-0.0158465127212562,-0.0655326851607361,0.0736833179025267,-0.067660869026487,0.0657850759953546,0.0212347357374301,-0.0433551186301133,-0.0259147746854134,-0.015194534847832,-0.0153946565072097,0.0130645449334444,-0.0900942357406016,-0.0562405284167967,-0.0637202587697644,-0.0254397332981843,-0.0547875403821003,0.00321657859307904,-0.0826932260899526,-0.000999927333605106,-0.0655178350483114,-0.0277042367717672,-0.0250240915870866,-0.0361788527418662,0.055961139332404,0.0213936929750937,0.00917235381607311,-0.144864549049033,-0.0504525269595243,-0.0489163397203524,-0.120481319671041,-0.128925066005961,0.0672037880321965,-0.00519918990535698,0.0370863401630215,-0.00316681867059733,0.0329256373191854,-0.059168874661583,-0.106070426168315,-0.0525898353703067,-0.00647551809276765,0.0400876666237608,-0.00594639811842617,-0.0331590421542997,-0.157048635807617,0.0546846787570951,0.0621647090564936,0.00534862008853632,-0.0118551218864805,-0.0372991047952605,0.0918857602896312,-0.0235808609370429,0.0383677994739168
FAM216B,-0.030877311360484,-0.0296438233528275,2.17179874871371,-0.128940945335673,-0.04446786071809,0.0412444772802603,-0.113365166138193,-0.10233798298753,-0.0795452064694608,-0.163527644570532,0.068310785545637,-0.194401222452425,0.0411143937176172,0.0442655040003223,-0.0153390522502672,-0.144755892961491,-0.0637348119205288,-0.145394690704452,-0.167437248057069,-0.0184345393297988,0.068099611797131,-0.0228655281412,-0.118803192549504,-0.124907974298985,-0.212135593767746,0.00894396365402328,-0.139586271671854,-0.0618429256564921,-0.188674112142592,-0.0493119375281843,-0.0937645792321844,-0.0364922537675017,-0.047640239822046,-0.0547501856063167,0.0155632447197259,-0.145574367715772,0.0453275477149846,-0.105115495048237,-0.0941794444045733,-0.0472871491834627,0.0474605470408732,-0.025492613937213,-0.0447788453707838,-0.133686541993919,0.0372705152449013,0.0837418629524149,-0.061724243264961,0.00982961836610043,-0.0659907190413084,0.0205879991890291,0.0526982175985787,-0.051211966148223,0.0242280994400497,-0.0345143490323494,0.0212510627599829,-0.0346145366384921,0.104416790667274,-0.0802781051034591,0.0306280512108604,-0.135519263516783,0.0362303742893355,0.106275742782695,-0.00291415231489794,0.0153191874917098,0.140683590459042,-0.0780416879741828,0.0130122509220013,-0.0309944037315451,-0.0807695413778594,0.123552306550407,0.0296850658678946,-0.0244813202551079,-0.0270859870888924,0.039678109773086,-0.0518928081241489,-0.0485590438068769,-0.0844073575226873,0.0190675328891784,-0.00457594224460572,0.136515370175609,0.060261897541279,0.0376198610006743,0.00727140122531055,0.00698435765345973,-0.0194595045225976,0.00748629612891335,-0.0487082054176605,0.0297010139066408,-0.0198990349024355,0.020765293571672,0.151510067861358,0.0858737862677338,-0.062343871966358,-0.0673904060491192,-0.0744735745875432,-0.0440369439512295,0.0193095584298666,-0.0232490516107902,0.0811117352186826,0.0371587084547331,-0.015172673787108,-0.00894755146094117,0.0460137033960393,-0.078501069036304,0.0218868226515741,0.00291059859019397,0.0163951698134105,-0.0284965734329039,-0.0380798107086825,-0.0135914474883973,0.0475366521745779,0.0149397906254864,0.00727447779436984,0.10411726678143,-0.00661529387744114,-0.00629417885035186,-0.0803164962595335,0.0104037460062318,-0.0706951830198399,-0.00569289781546348,-0.0109948841139707,0.0089626241535388,-0.0214631785054642,0.0318245881036059,0.0181068505963008,-0.0344618132457429,0.0459907154918341,0.0465356260903519,0.0735556047695942,-0.0445287948501182,-0.0739956729229562,0.0290457612807438,0.00849369287953253,0.0180500950698452,0.057635375984137,0.0942890331461864,0.0335546081473725,0.0344062132109142,0.00154997575185025,0.0288750247527239,0.112168909036599,-0.0406486458266852,-0.00569466221823536,0.0838785194001438,-0.0380671476544832,-0.00245853157756714,-0.0529876456752491,-0.00838428941442415,-0.0667812397768088,0.0761637184901459,0.0377438609040217,-0.0831965410005849,-0.0566694046370071,-0.0130936133358162,0.112841999296893,0.0768905788634991,-0.025781176854609,-0.0191271945720991,-0.0482065354100503,-0.0253192055706063,-0.0447507136143085,0.0164593445155396,0.0725914304801774,-0.134237557461948,-0.0189459340396098,0.0246797461840931,0.0696427521727361,0.0215247290238498,-0.022807452747398,0.0462551336076479,0.0675862896337429,-0.247916206612367,-0.0351927594468615,0.0376915385426264,-0.0470723252546272,0.118904117161646,0.0779653830901085,-0.0490347757290823,-0.0112226573589532,-0.0265115876332303,0.0601443544243204,0.00568437130980781,0.0852710081453517,0.036220210275075,0.0907279509300456,0.00711219592850092,-0.0469333333516226,0.025330089963555,-0.143253318900465,0.00327709116566562,-0.0132758476023756,-0.0984209802576311,0.0858267319690486,-0.110538476873908,-0.0518242909896089,-0.101796116856978,0.0525007614365093,0.0210216229081046,0.0391959959941016,0.0876095319147833,0.050535829292695,-0.0137588203189515,0.207493750927941,-0.00577332272449124,-0.0621037388522401,0.0112498282574961,-0.113925116050459,0.0763952519545176,0.00926650378842895,-0.0688591787170486,-0.00415030296720218,-0.0380826180303129,-0.130769098462249,-0.00178779635482357,0.0111681681990764,-0.103633630972048,0.0535932728490307,-0.0493966303963668,-0.0307666141507306,0.0597292059598825,0.0147223572162725,-0.0200774967026099,-0.0393023942276041,0.02218095994039,-0.0203104731202194,0.0322150346790416,-0.0734725267933981,-0.0225538297655881,0.0113383396215123,-0.00134580341274114,-0.0599627349084453,-0.00568154104692309,0.00606663846553923,0.051339449771414,0.018975979635486,-0.00693709883029256,-0.052986980208586,0.0169351357153444,0.00954133727765967,-0.0256780466111848,0.128547051491115,0.127597531131082,-0.0856299323130131,-0.0307179459534915,0.0807931359673606,-2.8580244714757e-05,0.0549582392972549,-0.00388319397541392,0.0223983231727234,0.0671161377018126,0.0473650774612708,0.0581496884012815,0.0353850600707741,0.0284722269980528,0.0141285300866634,-0.0346315981884313,-0.0307659473981205,-0.0958217262240276,0.0665179554696758,-0.0269658989550735,0.0441616559024681,0.0262777677796464,-0.00868560861454814,0.0500264799112335,0.0401838268016966,-0.0478731467314886,0.00270841878618247,0.0616080742252552,0.00545998123961186,-0.126643302936327,0.115884921384681,-0.0330170231364593,0.0983351804187864,-0.0171240967810398,-0.00538952942404688,-0.0250492153325265,0.0160929696898055,-0.0746596989050228,0.0649983122129493,0.0106341434522043,0.0273895355259849,-4.16616394835965e-06,0.015238383325069,0.0597278262994385,0.0136951985003378,-0.039498356131646,-0.0888004187774674,0.0442322060665226,0.00129760674068793,0.026620932973123,-0.0293686765674685,0.0534589288352717,-0.0845996868930735,-0.0255894430504469,-0.0415935657552285,0.0839307430387662,0.0205152712040347,0.0620543533802165,-0.0726600141114993,0.00177763900860015
ADGB,-0.0244291772616843,-0.0690229691156048,-0.128940945335673,2.24949942463991,-0.0331490244717632,-0.040209933085731,-0.201489865003312,-0.216230549676502,-0.0740761209235255,-0.0229111155790681,-0.000277890568782797,-0.22111187004667,-0.101776203291089,-0.130479041179969,-0.0220223430494809,-0.13076718811784,-0.222584433347509,-0.122319854329229,-0.0967702159737027,-0.0295457029720221,-0.0714358775961722,0.0327505008645433,-0.0149973290561239,-0.105552196704845,-0.10521606965149,-0.0350248673975709,-0.16150986551021,0.0448430080591565,-0.0523344432004236,0.00290977445122026,0.0026342850352835,0.0817565746063883,0.0332224227727642,0.0473200330807488,-0.0123529463779611,0.0010673933266108,0.0626512109838585,-0.113200443103678,-0.22438297297967,-0.0351243035645859,-0.13011222162712,0.0285576744734,-0.0815776803963267,-0.0748662537255033,-0.08317332006249,-0.0416403906287199,-0.056228854796215,-0.00329942603356241,0.0716513527395405,0.0219548870849993,0.0311661468243987,-0.068226244911656,-0.0163834531753982,-0.0102020873632015,-0.032598023813685,-0.00424354654790189,0.0695680675265608,-0.00425669849076524,-0.0447303688295162,-0.028795229934428,0.216080983635991,-0.021935359475513,0.000176161410188942,0.0620912635056099,-0.106603011555956,0.0384955449295698,0.0250420650924602,0.0110320867686855,0.0271766593474747,-0.117752285959844,0.0142318876325145,-0.0762649089568883,0.0765469087940638,-0.0352668912196871,0.0749764359332645,0.032767994362977,-0.0503629635437794,-0.0669418802441013,-0.0474902715477143,0.0123252665040346,-0.00722958103084525,-0.0943970787693867,-0.0185322590963724,0.0274356722563866,-0.0232474146918877,-0.0482571962682954,0.0468610014703236,-0.0239493318078354,-0.0130010668432577,-0.00903395666910615,-0.128123666348541,-0.0265454199872508,0.059595097250073,-0.0424902366762914,0.0187465624288723,-0.0333073314687077,-0.0996064725585096,0.103299861850834,-0.0400762301214322,-0.065579127051298,0.0537075788297462,-0.00639288052247563,-0.0987703423279511,0.0642328958608478,-0.0429181279708006,0.0409355586352647,0.0676419321640821,-0.0843893718987597,0.0154891809509021,0.050816728790758,0.0141106769555112,0.0191059017447256,-0.0267638212099926,0.0047974592895756,-0.00605578663168178,0.014179923568432,0.125254194081718,0.101125654020683,0.095437504742674,0.031632173379254,0.0434997512885248,0.0853957178642732,0.00758431619212689,0.0833303287565103,-0.0994251309920697,0.00466315608757991,-0.024770428861647,0.0666422243623139,-0.0746074508591721,-0.0320551304403053,-0.0292366163133353,0.0480932953296364,0.0848651306880641,0.0233885723016688,-0.112006724672761,-0.0381765479620049,0.0155568157313541,0.0499114261322583,-0.0167639959788386,0.0877594003927788,-0.0311000146168629,-0.0165532173852049,-0.0142612039017124,0.0388268553070282,0.0783973711045388,-0.0240018879912014,-0.0428107144505895,0.0271725023829027,-0.0566318514151121,0.0634326702033157,0.0181054900523283,-0.00854829878559852,-0.094739748279347,-0.0439532215547505,0.0366888864335229,-0.0545737045615022,0.00446877039519142,-0.0509482283733046,0.0473638204764693,0.0333427718714949,0.00045967470567552,0.0506575589878652,-0.0816641535848314,-0.0119658700447862,-0.0113818790758321,-0.049198177212411,0.0643850087615531,0.0274821329349879,-0.020065356034256,-0.0943126967061929,0.096400744478328,0.00423684663847785,-0.0295659229597639,0.0535927654559918,0.0245384563931373,0.0294465617044032,0.0597308072483214,-0.0417019039283886,0.0557998040977382,-0.0513707888752084,-0.00978610590821679,0.0426002093977257,-0.0611621974064428,0.00221035394318295,0.0554915325169667,-0.111260513873772,0.0116519314009165,-0.0195099354845903,0.0924684252804765,0.0516182949300796,-0.0547031528606964,-0.0499087497993083,-0.0984339488963855,0.0115278371458969,-0.0958911310186934,0.104833018623361,-0.0108619870050211,-0.00824608319713548,-0.0187786515571522,0.0383467874871503,0.0152706251368398,0.0226950517414458,0.0394088975888813,0.0303484630491418,-0.00450605676749814,0.00466629736831276,-0.038962112109979,0.0308124256227688,0.0572949640085289,-0.0180347321554848,0.00906360717951286,0.0476681618922265,-0.0105498695838128,0.0480033820671744,0.120294943398539,0.054878238210568,-0.117387317250284,0.0114103079755637,-0.0336487746715937,-0.052576051113178,-0.0204385157963219,0.023602739416282,-0.017969804339986,-0.0345039206970347,0.0155243085657603,0.0160295002907008,0.0553726688060629,-0.00903723197557896,-0.0154773170496737,-0.017220546943248,-0.132479345975076,0.073821282441816,-0.000745492481374479,0.0150592472489934,-0.0995516978872415,-0.0252987166441993,0.100122507318538,0.116095882024049,0.0782350233469296,-0.0405389490331851,0.00628297648291278,0.0370325952876791,-0.0701049647333056,0.0988259262641631,0.0282824789352337,0.0334344976795722,-0.0925427465630161,-0.0458455553551514,-0.0402325382418511,0.010501540449501,-0.063616139933892,-0.0453309509185735,-0.0895975262636755,-0.0163547538797719,0.0669329377649489,0.0154691424853277,-0.0286728075217149,0.0537905388443733,0.0305054876355733,0.0581122996389768,0.114186439166017,-0.0796813515131489,-0.0258306554493122,0.106506938223694,0.0296325944770672,-0.0432766340587931,-0.0221954495996547,0.0475840405234699,-0.0162007727313255,0.0167840511534613,-0.0705337649755335,0.0333606699716059,0.0193607154612257,0.0203655706808976,0.0149579614852277,-0.0351748926465534,0.0558567637235677,0.00854002703124064,0.0416588460004136,0.00878168801815046,-0.0424022063072585,-0.0182395683518372,-0.0102975536246259,-0.0979205806926564,-0.0477164044253862,0.0445856694564923,0.0620744152133806,0.0315545515885874,-0.00718251872836929,-0.0206627223836132,-0.000818160761897109,-0.0141202293210833,0.102099902498531,-0.111034314615376,-0.0372344295744831,-0.0137188163686014,0.133377296243691,0.0156632247944578,-0.0137333548409953,-0.0565015230092676
