-0.32408,0,0
0,0.38626,0
0.2842,0,0
0,0,1
-0.43203,0,0
-0.34705,0,0
0,0.23208,0
0,-0.46491,0
0,-0.70302,0
0,-0.29422,0
0.50748,0,0
0.49957,0,0
0,0,0
