-0.0010917,0.02612,0,-0.012008,0,0,0,-0.03368,0,0,-0.044374,0,0.008536,-0.017908,0,0,-0.0078805,0,-0.024184,0.0039109,0,-0.027969,0.031236,0,0.006392,0.026092,-0.003202,0,0,0,-0.0067626,-0.037164,0.015218,0,0.0057833,0.013723,0,0,0,-0.026989,0.024043,-0.0024501,0,0,0,-0.094213,-0.00025212,0,0.0034616,0,0,0,0,0,0.023134,0,-0.011605,0,0,-0.021731,-0.034504,0,0,-0.035584,0.07347,0,0,0,0.022749,0,-0.017731,-0.00052178,-0.013835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019085,0.0091567,0.0013782,0,0.027634,0.015971,0,0,0.063147,0,0,-0.0051066,0.056693,-0.011594,0.0039196,0,0.027443,0,0,0.0085857,-0.050125,-0.022948,0.049232,0,0,0,0,0.015952,-0.036243,0,-0.016464,0,0,0.0014944,0,0,-0.004017,0,-0.00034577,0,0,0,0.0054162,0,0,0,0,0,0,0,0,0,0.022318,0,0,0,0,-0.0036129,0,0.042603,0.00076893,0.032124,0,0,0.032866,-0.0034402,0,0,0,0.0039143,0,0,0,0,-0.00073645,0,0,0,0,0,-0.0068892,0.00718,0,0,-0.023488,0,0,0,-0.014703,0.0056497,0,-0.010751,0,0,0.068637,0,-0.00054724,0,0,-0.0016621,0.0039937,-0.024767,0,0.0018779,0,0,0,0.022529,0,0,-0.02517,0,0.018874,-0.034482,0,0.0031535,0,-0.0015129,0,-0.031682,-0.002244,0,0,0,0.027981,0,-0.025864,0,0.12223,0,0,0,0.013546,0.021562,0,0,0.025417,0.022694,-0.0053254,0,0,0,0,0.041081,0,0,-0.013932,0,0.0046959,0,0,0,0.0064566,0,-0.035355,0.0052809,0,-0.019489,0,0,0,0,0,0,0,0,0,0,0,0.0040261,0,0,0,0.0068342,0,-0.050639,-0.0038584,0,0.018988,0.035312,0,0,0.032707,0,0,0,0.029229,0,-0.031914,0,0.0033358,0,0,0,0,0,0,0,0.0071739,0,0,0,0,-0.017368,0.0030513,0,0,0,0,0,-0.006991,0
0.02612,0.057143,0,-0.01523,0.0021773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027163,0.0035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090579,0,0,0,0.0029366,0.011414,-0.028561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032292,0.0073743,0,0,-0.017391,0,0,0,-0.018095,0,0,0,0,0,0,0,0,0.0067689,0,0,0,0,-0.00044094,0.016288,0,0,0,0,0.010197,0,0,0,0,0,0,0,0,0,-0.01764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011899,0,0,0,0,0,0,0,0,0,-0.026047,0,0,-0.015171,0,0,0,0.018328,0,0,0,-0.0014932,0,0,0.019002,0,0,0,0,-0.040495,0,0.00032811,0,0.0069743,0,0,0,0,0,0,-0.0024887,0.019866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031921,0,-0.031072,0,0,0.015044,0.010234,0,0,0,0,0,0,0,0,0,0,0.0012655,0,0,0,-0.0029202,0,0,0,-0.0022741,0,0,0,-0.011756,0,0.014088,0,0,0.039478,0,0,-0.0089369,0,0,0.03796,0,0,0,-0.0027093,-0.00036252,0,-0.013031,0.088739,0,0,0,0,0,0,0,0,0,0,0,0,-0.015107,-0.013487,0,0,0,0,0,0,0,0,0,0.028506,0,0,0.017542,0,0,0,0,0,-0.0015255,0,0,0,0,-0.0020013,0,0,0,0.0024927,0,0,0,0,0.0034683,0.0044986,0.038773,0,-0.037638,0,-0.017534,0,0,0.00031846,0,0.0061512,0,0,0.01359,0,0,0,0,0,0,0.0035586,0,0.0013337,0,0,-0.017252,0
0,0,-0.047014,0,0.016268,-0.0009079,0,0,0,0,0,-0.019428,0,0,0,-0.016402,-0.030961,-0.044148,0,0,0,0,0.042927,0,0,0,0,0,0,0,0,0,0,0,0,-0.019972,0,0,-0.00084587,-0.038559,0,0.046747,0,0,0,0.0011923,0,0.024784,-0.027447,0.049012,0,0,0,0,0,0,0.031012,0,-0.047586,0,-0.0047784,0,0,0,0,-0.041879,0,-0.018532,-0.018216,0,0,-0.024242,0,0,0,0,0.0087301,-0.015691,-0.010224,0,0.012955,0,0,0,0,0,0,0,0,0,0,0,-0.018139,0,0,0,0,-9.7653e-05,0,-0.0065005,0.0040799,0,-0.0044824,0,0,0,0,0.0053381,0,0,-0.033929,0,0,0,0,0,0.0047112,0,0,-0.041743,0,0,-0.0035947,-0.009237,0,-0.034337,0,0,0.014073,0,0,0,0,0,0,0,0,0,0,0.021059,0,0,-0.019335,0,-0.024343,0,0,0,0,0,-0.012602,0.0097235,0,-0.0033274,0,0,0,0,0,0,0,0.0073166,0,-0.0012951,0,0,0,0,0,0,0,0.004274,0,0,0,-0.0081804,0,0,-0.028002,0,0,0,0,0.0010724,0,0,0,-0.013459,0,0,0,0,0,0.0086614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068351,0,0,-0.046329,0,0.044969,0,0,0,0,0,0,0.0091512,0,0.002664,0.048375,0,-0.058772,0,0,0,0,0,0,0,0,0.0031698,-0.012036,-0.024579,0.0061637,0,0,0,0,0,-0.019856,0,0,0,0,0,0,0,0,0,0,0,0.046281,0,0,0.02948,0,-0.019904,0,0,-0.019257,0.036246,0,0,0,0,0,0,-0.019912,0,0,0,0,0,0,0,0,0,0,0,0,0.018385,0.0016804,0,0,0,0,0.023138,0,0,0,0,0,0
-0.012008,-0.01523,0,0.0063482,0,0,0.0133,0,0.034805,0.0079095,0,0.0062151,0,0.0029547,0,0.0044666,0,0,0,-0.0059077,0,0,0,0,0,0.032508,0,0,0,0,0,0,0,0,0,0,-0.012808,0.039468,0.015485,-0.020795,0,0,-0.0031345,0,0.0035356,0,0,0.018746,-0.045117,0.0047013,0,0,0,0,-0.044434,0,0.034635,0,0,0,0,0,0,0,-0.023729,0,0,0,0.04262,-0.026012,0,-0.00062837,0,0.014572,0,0,0,0.0063867,0,0,-0.0099366,0,0,0.0025504,0.024133,0,0,0,0,0.0069341,0,-0.035101,0,0,-0.016161,0.016425,0,0,0,0,-0.0070303,0,0,0,0,0,0.0029606,0,0,0,0,0,0,0,0,0,0,0,0,-0.040255,0,0,0,0,0,0,0,0.0071098,0,0,0,0,0,0,0,0,-0.0051647,0.013104,0.0035176,0,0.021136,0,0,0,0,0,-0.014476,0,0,0,0,0.010272,0,-0.027297,0,0,0.018897,0,0,0.0098137,-0.0046175,0,-0.036047,-0.012393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025655,0,0,0,-0.024547,0,0,0,0,0,0,0,0,0,0.028109,0,0,0,0,0,0,0.019225,0,0,0.019613,0,0,0,0,0,0,0.00081687,0,0,-0.019956,-0.0083695,0,0,0,0,0,0.0047637,0.00046199,0,0,0,-0.018938,0,0,0,0,0,0.0025846,0,0,0,-0.031773,0,-0.012351,-0.016356,0,0,0,0.014136,-0.0018997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025717,0.017686,0,-0.019789,0,-0.0079945,0.010057,0,0,0.029325,0,0,0,0.017867,-0.0069706,0,0,0,-0.020886,0,0,0,0.011972,0,0,0,0,0,0,0,0,0,0,0,0,0.070826,0,0,0,0,-0.039012,0
0,0.0021773,0.016268,0,0,0,0,0,0,0,0.0089097,0,0,0,0,0.021497,0,0.014677,0,0.029181,-0.039022,-0.046236,0,0.021469,0,0,0,0,0,0,0,0,0,0,-0.042869,0,-0.0028165,0,0.020175,0,0,0,0.021058,0,0,-0.019914,0,-0.044354,-0.0047028,0.004366,0,0,0,-0.015922,-0.02832,0,0,0.042318,0,0,0,0.011607,0.0014613,0.05888,0,0.040843,0,0.013768,0.021615,0,0,-0.028346,-0.010402,-0.0095589,0,-0.01273,0,0.013325,0,0,0,0,0,0,0,0,0,0,-0.00058066,0,0,0,0,0,0,0,0.05007,0,0,0,0,0,0,0,0.032902,0,0,0,-0.0024056,-0.078419,0.0028077,0,0,0,0,0,-0.024141,0,0,0.0042946,0.035707,-0.011599,0,0,0,0,0,0,0,0,0.016773,0,-0.020911,0,0,0,-0.0026469,-0.010001,0,0,0,0,0,0,0,0,0.069157,0,-0.023929,0,0,-0.0071898,0.012951,0,0,0,-0.0076601,0,0,-0.010001,-0.0016963,0,0,0,0,0,0,0,-0.0042201,0,0,0.0074607,0.035586,-0.013984,0,0,0.0081399,0.015369,0,0,0.026686,0,-0.015764,0,0,0,-0.025114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086725,0.025525,0,0,0,0,-0.0047575,0,0.00051729,0,0,0,0,0,-0.011644,0,-0.0025144,0.028821,0,0,0,-0.045301,0.048518,0.010272,0,0,0,0,0,-0.029858,0,0,0,0.03084,0,0,-0.0051258,0,0,-0.012991,0.0042866,0,0,0,0,0,0,-0.0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019096,0,0,0,0,0,-0.004327,-0.0095431,0,0,0,0,0,0.00028712,0,0,0,0,0,-0.00083733,0,0.024333,0,-0.035233,0,0,0,0,-0.023506,-0.00023197
0,0,-0.0009079,0,0,0.17531,-0.0043927,-0.0061267,0,0,0,0,0,0,0,0,-0.019698,0,0,0.031248,0.010565,0,0,0,0,0,-0.0007584,0.02686,0,0,0,-0.021286,0,0,0,-0.015399,0,0,0,0,-0.045122,0,0,-0.0080291,0,0,0,0,-0.0075333,0,0,-0.0142,0.010305,-0.038861,-0.0085538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108,0,0.010416,0,-0.0015699,0,0,0,0,0,-0.0013471,0,0,0,0,0,0,0,0,0,0,0.0052346,0,0,0,0,0,0.0048982,0.026421,0,0,0,0,0.0072122,-0.012238,0,0,-0.036931,-0.0062464,0.019791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075177,0,-0.012411,0,0,0,0,-0.004438,0,0,-0.019996,0,0,0,0,0,-0.0051704,0,0,0,0,0,0,0,0,0.015402,0.032605,0,0,0,0.031139,0,0,0,-0.0051017,0,0,0,0.036837,-0.0043831,0,0,0.014984,0,0,0,0,0,0,0,0.00042756,0,0,0,-0.010753,0,0.037715,0.0015266,0.0097723,0,-0.044071,0.0040743,0,0,0,0,-0.0036046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038855,0,0,0,-0.0099867,0,0,0,0,-0.048584,0,0,-0.013494,0,-0.014264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051194,0,0,0,0,0,-0.035953,0,0,0,0,0,-0.015453,0,-0.0056561,0,0,0,0,0,0,0,0,0,-0.0032447,0.033123,0,-0.0047068,0,0,0,0,-0.0095564,0,0,0,0,0,0,0,0,0,0,0.013695,0,0,0,0,-0.01768,0,0,0,0,0,0,0,0,0,0,0.013565,0,0
0,0,0,0.0133,0,-0.0043927,0,0.010109,0,0.0016821,0.012609,0,0.0017868,0.012694,0,0,0,0,0,0.03176,-0.051332,0,0.043581,0.012794,0,0,0,0.020628,0,0,0,0,0,0,0,0,0,0.003169,0.00051948,-0.0019598,0,0,0,0,0,0,0,-0.045222,0,0.0011647,0,0,0,0,-0.0054936,0,-0.038929,0,0,0.051728,0,0,0,-0.018793,0,0,0.003968,0,0,0,0.0048829,0,-0.012745,0,-0.0096564,0,-0.0086784,0,0,0,0.012207,0,0,0,0,0,0,0,0,0,-0.036845,0,0,0,0,0,0.017708,0.012523,0,0.0079726,0,0,0.0033157,-0.00057177,0,0.01339,0,0.0095246,0,-0.0077971,0,0,0.0047405,0,0,0,0.044754,0,0,-0.017902,0,0,-0.0078752,-0.0043427,0.0146,0,0,0,0.020395,0,0,0,0,-0.00011721,0.0080264,-0.0022913,0,0,-0.0011887,0,0.016209,-0.024991,0,0,-0.00061648,0,0.0056063,0,-0.052847,0,0,0,0,0.0010279,0,-0.0109,0,0,0,0,-0.0070846,0,-0.050284,0,0,0,0,0,-0.0095975,0,0,0.010974,0,0,0,-0.029302,0,0.086168,0,0.0011389,0,0,-0.0003671,0.024064,0,0,0,-0.0081925,0,0,0,0,0,0,-0.00033198,0,0,0,0,0.025473,0,0,-0.0037478,0,0,0.026082,-0.0070294,0,0,0,-0.015128,0,0,0,0,0,0,0,0.018528,-0.019186,-0.011943,0,0,0,0,0,0.014045,0,0.0051811,0,0,0,0,0,0,0,-0.0042695,0.0020629,-0.025501,0,0,-0.00016961,0,0,0.020113,0.013137,0,0,0,-0.016927,0,0,-0.028055,0,0,0,0,0,0,-0.031532,0,0,0,0,0.030181,0,0,0,0,0,0,0.0057844,-0.0040306,0,-0.0017744,0,-0.029103,0,0.00020268,0,0.014527,0,0,0.019188,0,0,-0.042783,0,0.013532,0,0,0,0,0,-0.00035472,-0.013655,0,0,0,-0.013655
-0.03368,0,0,0,0,-0.0061267,0.010109,0,0.0008109,0,0,0.0037239,0,0,-0.063082,-0.032695,0,0.0092898,0.00065944,-0.017185,0,0,0.014004,0,0.033582,0.0035801,0,0,0,0.0020109,0,0,0,0,0,0,0,0.027905,0.00011521,0,0,0,0,0.016519,0.033698,0,0,0,0,0.0021763,-0.02123,0,0,0,-0.021518,0,0.024133,-0.01717,0.060408,0,0.0013396,0,0,-0.064563,0,0,0,0,0,-0.018854,0,0,0.012391,0,0,0.00028672,0,0,0.0038962,0,-0.030523,0,0,0,0,0,0,0,0,0,0,-0.011115,0.020663,-0.0391,0,-0.022822,0,0,0,-0.01631,0,0,0,0,0.00083877,0,0,0,0,-0.061364,0,0,0,0,0,0,0,0,0,-0.011246,0,0,-0.016693,0,0,0,0,0.0084476,-0.019427,0,0,0,0,0,0,0,-0.02452,0,0,0.0026912,0,0,-0.056858,0,0,0,0,0,0,0.025616,0,0,0,0.017302,0,0.042704,0.02479,0,0,0,-0.0016035,0,0,0,0,0,0.00054354,0,0,0.0014669,0,0.011988,0,0,0,0,-0.011162,0.036798,0,0,0.011844,0,0,0,0,0,0,-0.04209,-0.0027395,0,0,-0.0019089,0,0,0,0,0,0,0,0.022377,0,0.002475,0,0,0.0079574,0,0,0,0,0,0,0,0,0.0046805,-0.014588,0,0,0,0,0.035044,0,0,0,-0.0061564,-0.025881,0,-0.0055172,0,0,0,0,0,0,0,0,0,0,0,-0.01585,-0.05917,0.0010915,0,0,0,0,0,0.00034336,0.013828,0.0070747,0,0,0,0,0,0,0,0,0,-0.025883,0.00024566,0,0.0075163,0,0,-0.019885,-0.002183,0,0.0013597,0,0,0,0,0,0,0,-0.018555,0.021766,-0.010399,0.013787,0,0.027887,0,0,0,0,0,-0.023017,0,0,0,0,0,0,0,0,0.042375,0,0,0,0
0,0,0,0.034805,0,0,0,0.0008109,0.016243,0,-0.0083352,0.0075441,0,0,0.049914,0,0,0,0,0.023999,0,0,0.018259,0,0.0062154,0.014306,0,0,0.00050791,0,0.029722,0,0,0.020288,0,0,-0.014404,0,0,0,0,0,0,0,0,0,0.038514,-0.021806,0,0,-0.0095624,0,0,0,-0.011031,0.014592,0.0075453,0,0,0,-0.029425,0,0,-0.034958,0,0,0,0,-8.9417e-06,0.014126,0,0,0,0,0,0,-0.019134,0,0.026091,-0.017056,0.03296,0,0,0,0,0,0,0.013081,0,0.034763,0,0,-0.037069,0,-0.0064316,-0.0049522,0,0.013216,0,0,-0.0082304,0,0,0,0,0,0,0,0,-0.027903,0,-0.015031,0,0,0.0089468,-0.0082383,0,0,0,0,-0.0055258,0.010298,-0.0046927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016664,-0.034594,-0.0029751,0.0029329,0,0,0,0,0,0,0.0059461,0,0,0,0,0,0,0,0,-0.0045794,0,0,0,0,0,-0.028924,0,0,0,0,0,-0.044139,0,0.00060181,0,0,0,0,0,-0.038297,0.021163,0,0,0,0,0,0,0,0,0,-0.02065,0.00078785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031773,0,0,-0.030152,0,0,0,0,0,-0.013346,0,0,-0.030053,0,0.026826,0,0.005721,-0.037058,0,0,0.05069,0,-0.039951,0,0,0,0,0,-0.036443,0,0,0,-0.0082359,-0.0013994,0,0,0,0.0033757,0,0,0,0.00074226,0,0.027201,0,0,0,-0.0040221,0,0,-0.0031709,0,0,0,0,0,0,-0.030968,-0.014,0,0,0,0,0,-0.015576,0,0,0,0,0.02661,-0.017502,0,0,-0.0088089,0,-0.033128,0,0,0.010818,-0.015376,0,0,0,-0.010963,0,0,0,0,0,-0.0013178,0,-0.028217,0,0,0,0,0,0
0,0,0,0.0079095,0,0,0.0016821,0,0,0.023674,0,0,0,0,0,0,0,0,0,-0.010034,-0.0043017,0.0045019,0.0021831,0,0.019566,0.010405,0,0,0.026071,0,0,0.0020114,0.026681,0.0061888,0,0,0,0,0,0,0,0,0,0.0026521,0.027801,0,0.032738,0,0,0.04753,0.011845,0,0,0,-0.0030823,0.0074586,0,0.0034962,0,0,0,0,0,0,0,0,0,-0.00093331,0,0,-0.0027267,-0.0050572,0,-0.00051758,0,0,0,0.0011324,0,0,0,0,0,0,0,0,0,0.0073146,0,0.0068589,0,0,0,0,-0.041896,0,0,0.025225,0,-0.014524,0,0,0,-0.00020627,0,0.016931,0.011625,0,0,0,0,0,0,0,0,0,0,0,0,-0.014577,0,0,0,0,0.016538,0,0,0,0,0,0.029012,0,0,0,0,0,0.0016638,0.017819,0,0,0.030773,0.0059167,-0.026991,0,0,0,0,0,-0.043193,0,0,0,0,0,0,0,0.011277,0,0,0,0,0,-0.023403,0,0,0,0,0,0,0,0,0,0,0,-0.0014233,0,0,0,0,0,0.0072114,0,0,0,0,0,0,0,0,-0.02246,0.021549,0,0,0,0,0,0,0,0,0,0,-0.0015036,0.011016,0,0,0,0,0,0.022223,0,0,0,0,0.0023334,-0.0011769,0,0,0,0,0,0,0,0,0.0035812,-0.001677,0.014779,0,0,0,0,0,0,0,0,0,0,-0.015567,0,0,0,0,0,0.011704,0,0,0,0,0,0,0,0,0,0.0047414,0,0,0,0,0,0.023049,0,0,0,0,-0.015129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017839,0.0063088,0,0,0,0,0,0,0,0,0,0,0,0,-0.00076061,0,0.0002017,0,0,0,-0.013052,-0.041115,0
