name,AVP,OXT,FAM216B,ADGB,HCRT,LMX1B,CCDC33,FAM92B,AC104809.3,CCDC60,PDYN,C4orf22,C1orf158,AC104809.2,PMCH,PIH1D3,CDHR4,TUBA4B,DNAH3,XIST,HDC,SST,SLC47A2,C11orf88,C9orf171,C20orf85,C9orf117,PITX2,MYLK3,GHRH,NTS,ENSG00000261788,SLC17A6,LRRC71,SLC5A7,GLRA3,SCGN,FAM81B,SPAG6,LRRC74B,TH,CPA1,CFAP45,TTC6,GPR144,DNAI2,MAP3K19,GSTM1,SLC6A3,SIX6,PVALB,CCDC42B,TLX3,LINC00261,TRPM1,WDR63,OTP,TESPA1,ADAMTS18,BMP3,BARHL1,LBX1-AS1,GABRA6,FOSB,LHX9,CATSPERD,EFCAB1,PGC,TTR,LRRC18,ZBED2,FOXG1,KRT13,NPAS4,PENK,CNGB1,P2RX2,SPAG17,ENSG00000273087,CSN1S1,DCLK3,AC009014.3,CAMKV,LRTM2,TUNAR,ZP2,CCDC114,TEKT1,RP11-438B23.2,SNTN,CLDN19,C22orf42,PRL,CALB1,CHRM5,CRH,TRH,NR5A1,CPNE4,ATP4B,PRR35,LBX1,FOXA1,LL0XNC01-16G2.1,CASR,FOXA2,LRRC46,TAC1,LINC01007,LINC00507,KB-1517D11.4,C11orf87,RP5-912I13.1,AF003625.3,RP11-356C4.5,SYNPR,VWA5B1,NPY,DNAAF3,MAPK15,NEUROD1,NTSR1,ANKRD34B,HCN4,CHRM2,EBF3,GPR50,CCNA1,CCKAR,HTR5A,CHRNA2,ENSG00000266045,AGR3,PNOC,TTC29,CHGA,KCNS2,LGR6,RP11-547D24.1,EGR4,WBSCR28,KRT31,GUCA1C,RP11-100M12.3,CD164L2,LINGO2,NEUROD6,EBF2,ISL1,CXCL13,ENSG00000204466,EGFL6,PAX5,MUC7,SCGB2A1,TEKT4,ENSG00000184674,MIR124-2HG,FAM166B,FAM163A,CCBE1,LPPR3,BARHL2,PAX2,FAM163B,CACNG3,SYT5,GRIN1,KCNC2,TTLL10,CCDC37,CLIC6,EGR1,OTOF,COL6A5,FAM71E2,GNG13,MTND4P12,SLC22A8,NLRP4,SLC22A31,FEZF1,FIBCD1,LINC01551,SERPINA3,PZP,GABRA4,LPAR3,GLRA2,SLC35D3,NEUROD2,GAD2,AGBL2,HTR5A-AS1,TNNT2,SLC35F4,MARCH4,NPTX1,CARTPT,C1orf87,SERTM1,OPRK1,COL2A1,FADS6,ROPN1L,KCNV1,DNAH11,SPATA31C1,LRRC38,CALCR,VWA3B,CTD-2023N9.3,SLC32A1,C9orf135,DDC,ANKRD20A19P,ALOX15B,NRK,NKX2-1,GH1,GAL,SLC27A6,HLA-DRB6,OTX2,SIX3,CLPS,SPATS1,PARPBP,LIPF,CFAP52,SLC17A7,RP11-678G14.3,CCDC108,FAM153B,CHRM3,INA,NTF3,DMRT3,CSF3,SLC30A3,PRKCG,TCERG1L,C1QL3,RIBC2,PITX3,ENTHD1,ANKRD30B,SYT4,SYT1,TBR1,RET,CYP1A1,KRT4,ATP1A3,CALY,FNDC1,GABRG2,NGB,LINC00890,SNX31,ENSG00000183473,ANKRD22,SYT13,HOXB8,C14orf39,GABRA1,NWD2,VGF,STC1,PCDH8,LPO,FAR2P4,STAP1,PTPRR,SATB2-AS1,ENSG00000132130,ENSG00000006074,PTGER3,CDH15,LRRC9,FSHB,GDA,TMEM130,MYH4,IRX5,LINC01561,LINC00473,SLC27A2,CTA-929C8.8,GABBR2,SLC12A5,VGLL2,RASSF6,NMU,KCNH6,CLPSL1,CLDN3,CRYM,IL2RA,CAMK1G
FAM163B,0,0,0,0,0,0,0,0,0,0,0.0275899293390405,0,0.0220336897036893,0,0,0,0,0,0,-0.0403812211213197,0,0.015589194230947,0,0,0,0,0,0,0.000392769858952662,0.00275453337397525,0,0,0.00755671853486377,0,0,0,0,0,0,0,0.000759054791160061,0,0,0,0,0,0,-0.00260133997187627,0,0,0,0.02988163384278,0,0,-0.0182583494487705,0,0,0.0103939016033264,0,0,0,0,0.0232992940996262,0,0.0198926319822223,0,0,0,0,0,0,0,-0.0112809713745466,0,0,0,-0.000693622489167199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332072051923924,0,0,0,0,0,0.00221630716853886,0,0,0,0,0,0,0,0,0,0,0,0.0144015459250434,0,0,0,0,0,0,0,0.00721419816686394,0.0182160469382092,0,0,0,0,0,0,0,0,-0.0269263790691292,0,0,0,0,0,0,0,0,0,0,0,-0.000301819215727138,0,0.0029646020081382,0.00260229989788144,0,0,0.00371131862622522,0,0,0,0,1.87910666366985e-05,0.0108763166469653,0,0,0,0,0,0,0,0,0,0.00209871064372553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172440653083395,0.00148416301458992,0.00902197572392462,0,-0.0288965700830148,0,0,0,0,0,0.00607544695449431,0.0184614355004254,0,0.0264103000516981,0,0,0,0,0,0,0.0260746476630504,0,0,0,0,0,0,0,0,0,0,0.00753758899057783,0,0,0,0,0,0,0,0,0,0.0202984108536663,-0.00393912283162652,0,-0.000439919790092979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142075704004544,0,0,0,0,0,0,0.000293731536484421,0,0,0,0,0,-0.00129483768408847,0,0,0,0,0,0,-0.0489360679046468,0,0,0,0,-0.00644794977880337,0,0.017098028542564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660329421104905,0,0,0,0.00650646986942641,0,0,0,0,0,0,0
CACNG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179467227061627,0,0,0,0,-0.00157373003483713,-0.00939620884580256,0,0,0,0,0,0,0,0,-0.0093231032430147,0,0.0039374231876198,0,0,0,0,0,0,0,0,0,0,0,0.0308343369271932,0,0,0,0,0,0,0,0,-0.00530756277335014,0,0,0,0,0,0,0.00389979632997777,0,0,0,0,0,0,0,0,0,0,-0.0121913512439564,0,0,-0.0271306722831594,0,0,0.0305930745831748,-0.00721662163222548,0,0,0,-0.00798951903084339,0,0,0,0,0,0,0,0,-0.0119066305899161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169896519050086,0,0,0,0,0,0,-0.0129056590763765,0,0,0,0,0,0,0.0190903094385808,0,0,0,-0.0245766534014995,0,0,0,0,0,0.00806304232770026,0,0.00558294920702205,0.0121329341470834,0.0037406971668604,0,0,0,0,0,0,0,-0.00277340649912528,0,0,0,0,0,0,0,0,0,0,0,0,0.029514369908416,0,0,0,0,0,-0.000810817745706637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294209979879065,0,0,0,0,0,0,0,0,0.010034521624919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148291048556387,0,0,0,-0.0143400033767482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088750678040794,0,0.000186209819146696,0,0,0,0.0304655293829506,0,-0.011197094596717,0,0,0.0137882352771847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415602283430513,-0.00119524317779534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127626892372504,0,0,0,0,0,0,0,0
SYT5,0,0,0,0,0,0,0,0.000543541933540514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513501099724426,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191915580258771,0,0,0,0,0,0,0,0,0,0,0,0,0.00452773750896035,0,0,0,0,0,-0.00347688037276308,0,0,0,0,0.00593748266139117,0,0,0,0,0,0,0.00349936614130458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248921960251899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367161091741602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717001577082702,0,0,-0.0160215864678864,0,0,0,0,-0.00496632925028222,0,0,-0.015315805187449,0,0,0,-5.70188091076635e-05,0,0,0,0,0,0,0,-0.0117913609139015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788161795304533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00889865587406928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000808926869087338
GRIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343574345266188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000940951672326254,0,0,0,0,0,0,0,0,0,0,0,-0.00923800120155987,0,-0.0139486841393487,0,0,0,0,0,0,0,0,-0.017075170558585,0,0,0,0,0,0,0,0,0,0,0,-0.000462020119906101,0,0,0,0,0,0,-0.00530140851671211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013615996506166,0,0.00724814208535215,0.0100077844049102,0,0,0,0,0,0,-0.0138816559975373,0,-0.00182217610509707,0,-0.00822162155018509,0,0,0,0,0,0,0,-0.00911304403098876,0,0,0,0,0,-0.001465390910045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012211914578097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143467634102439,0,0,0,0,-0.0260760643319205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161131361122839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533964457523202,0,0,0,0,0,0,0,0,0,0,-0.00579127526978595,0,-0.000353729597351115,0,0,0,0,0,-0.00139517785019771,0,0,0,0,0,0,0,-0.0171606056054793,0,0,0,0,-0.00786112552677106,0,-0.000996115559610036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382481410330443,0,0,0,0,0,-0.0244624306404544
KCNC2,-0.00688916392873693,0,0,0,-0.00422009305524892,0,-0.00959748523201912,0,-0.0441385791366521,0,0,0,0,0,0,0,0,0,0,0,-0.00534461949937724,0.0416282750500779,0,0,0,0,0,0,-0.00520439711260466,0,0,0,0,0,0,0.0480059803323591,0.00597002183385945,0,0,-0.00725717586112607,0,0,0,-0.0190989816124575,0,0,0.00772679349511284,0,0,0,-0.0364944431506869,0,0,0,0.000435626484454254,0,0,0.00513887643958416,0,0,-0.0569940467028288,0.0115008632496184,0.0221747060926935,-0.0309646036668099,0.00136366179178954,0.00478167670744789,0,0,-0.000587638514858237,0,0,0,0,-0.00470437384988413,0,0,0,0,0,0,0.0261328488947793,0,0,-0.00487554005432516,-0.0251430189505851,0.000311178819251672,0,0,0,0,0,0,0,0.0566006715253352,0,0.0609175314094561,0,0,0,0,0,0,0,0,0.0400155295947209,0,0,0.0143595924736251,0,0,0,-0.003615544542367,0,0,0.0291861035643739,0,0,0,0,0,0,0.0244336312773143,-0.0157772674742056,0,0,0,0,-0.00568655918821834,0,0,0.0553196821585974,0,0,0,0,0,0.0174684192739959,0,0,-0.0114331310387447,0,0,0,0,0,-0.0116956175114533,0,0.0130714795427797,0,0,0.0479028466274325,0.0255315687052187,0,0,0,0,0,0,0,0.0169594801409661,0,0,0,0,0,0,0,0,-0.00471430698379595,0,0,0,-0.0298856387592735,0,0,-0.000734250567088141,0,0,0,0,0,-0.0154500976035447,0,0,0,0,0,0,0.01562768910011,0,0,0,0,0,-0.000934109274054988,0,0,0.00426788554859801,0.00149919515637711,0,0,0,0,0,-0.0138533230398612,0.00497501542958883,0,0,0,0,0,0,0,0,0,0,0,0,0.00648303444397751,-0.00815887319167963,0,-8.14588711883901e-05,0,0,0,0,0,0,0.00999402110183454,0,0,0,0,0,0,-0.0100219741162566,0.00214249942825508,0,-0.0112474428031963,0,0,0,-0.0192607842659857,0,0,0,0,0,0,0,0,0.0186851598421415,0,0,0,0,0,0,0,-0.00114940753650288,-0.0210183386013958,0,0,0,0,0,0,-0.00302134462114379,0,0,0,0,0,0,0,0,0,-0.0243807205539051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252981621185647,-0.0059602620848339,0,0,0,0,0
TTLL10,0.00718004147339775,0,0,0,0,0,0,0.00146689790282447,0,0,0,-0.0225220417310946,0,0,0,0,0,0,0,0,0,-0.00667760855107347,0,0,0,0,0,0.0824616534759515,0,0,0.0230218032995253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000359985982524126,0,0,0,-0.000662430865212215,0,0,0.00809762770883154,0,0,0,0.0193031565914665,0,0,-0.0255150437744163,0,0,-0.0429970109987669,-0.0239394445209764,0,0,0,0,-0.00317683470909033,0,0,0,-0.019686314740521,-0.000325336294879261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538087379467387,-0.0304661783629173,0,-0.0146229290967795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363753712291521,0,0,0,-0.0056898115805814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333880228893573,0,0,0,0.020606940770289,0,0,0,0.0306183845199234,0,0,0,0,0,0,0,-0.00428174917235005,-0.00635704576662217,-0.0208431581299423,-0.0112921521384786,-0.010071097822746,0.00183248186443851,0,-0.00022333874068642,0,0,0.013703591287138,0,0,0,0,0,0,0,0,0,0.0230361150907958,0,0,0.0139404251385726,0,0,0,0,0,-0.031406390914387,0,0,0,-0.010730728296357,0,0,0,0,0,-0.001621388357245,0,0,0,-0.00998917873308418,0,0,0,0,0,0,0,-0.017798706514514,0,0,0,0,0,0,0,0,-0.014807349306699,-0.012398368822025,0.00284436467587837,0,0.00731966973596724,0,-0.0103489056955543,0,0.0461126722974788,-0.012933555898182,-0.0171125582468447,0,0,0,0.0130295593649474,0,-0.0290823735874944,0,0,0,0,0,0,0,0,0,0,0,0.0322949564003167,0.0152623063850999,0,0,0,0,0.0119758777251561,0,0,0,0,0,0,0,0,0.00340225422927526,0,0,0,0,0,0,-0.0483284156086286,0,0,0,0,0,0,0,0,0,0,0,0.00281932922439006,-0.0011043831426768,0,0.0224274753931132,0,0,0,0,0,0,0,0,0,0,0,0,0.0031267104755699,0,0,0,0.000530426896610798,-0.00187375178547589,0.029517571359885,0,0,0,0,0,0
CCDC37,0,0,0,0,0,0,0,0,0.000601805137963983,0,0,0,-0.0116267672442752,0,0,0,0,0,0,0.00206623730017784,0,0,0,0,0,0.0121021173789842,0,0,0,0,0,0.00268481964254283,0,0.00139590701929773,-0.0385107452689517,0,-0.0426397490066872,0,0,0,0,0,-5.89166441767892e-05,0,0,0,0,-0.00409860753103663,0,0.0358706864583959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385167441129829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290482842760876,0,0,0,0,0,0,0,0,0.00207895560685426,0,0,0,0,0,0,-0.012696033437158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218366164374466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118107739846642,0,-0.017982534570597,0,-0.00411523674552975,0,0,0,0,0,-0.0075941634505127,0,-0.0097367342617695,0.0044867919560383,0,0,-0.00421598872847475,0,0,0,-0.00213926247669312,0,0,-0.0182436874434099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186158143419442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574524365037837,0,0,0,0,0,0,0,0,0,0,0,0,0.00526005338203422,0,0.00383089268195858,0,0,0,0,0.0150670625333445,0,0,0,0.019981669338544,0,0,0,0,0,-0.00143506577532379,0,0,0,0.00959106481637478,-0.00448162957369654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281101486913782,0,0,0,0,0,-0.00332749895034414,0,0,0,0,0,0.0237764394134842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLIC6,0,0,0.00427395943132305,0,0.00746065232567618,0.000427562535009413,0.0109739703634263,0.0119884313853046,0,0,0.0328078319526179,0,0.00694612184116065,0,0,0,0.00486222606269946,0,0,-0.00850072717283802,0,0.00740400725377843,0,0,0.00120168816132367,0.00137184237351962,0,0,0,0,0.0486808779050396,0,0.0375498296201125,0.00235960580104377,0,0,0,0,0,0.00219615876451286,0,0,0,0,0.00351639491503944,0,0.0162455738720453,0.0179601243882505,9.95278230062641e-05,-0.00159983428792634,0.0320489201427316,0,0,0,0,0.00609595343096292,0,0,0,0.0210015108667648,0,-0.03040250918168,-0.00255186372563821,0,0,0,0,0,0,0,0,0,0,0.0142175603939043,0,0,-0.0176234505926875,0.00015408914691066,0,0,0.0348125359586498,0,0,0.0048207248442398,0.0298474326627784,0,0,0,0.000678529147186437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231307646378076,0,0,0,0.00364205332457254,0,0,0,0,0,-0.000395461144567068,0,0,0,0,0,-0.0220151637996275,0,0.0270013197177592,0,0,0,0,0,0,0,0,0.00335943642450307,0,0,0,0,0,0,0,0,0,0,-0.000431179361586705,0,0,0,0,0.00282788915710456,0,0,0,0,0,-0.0344556885942923,0.019795053174484,0.00178790793721218,-0.0152076958975796,0,0,-0.00541637531609188,0,0,0.00386826292395207,0,0,0,0,0,0,0,0,0.0359414442428762,0.0106091735894339,0.00921783977760372,0,0,0,-0.0001121294843011,0,-0.031545431858095,0,0.00636384279070368,-0.00257518534111447,0,0,0,0.00791617406976868,0,0,0,0,0,0,0,0.0288935996662686,0.00428274771161556,0,-0.0189252526263587,0,0,0,0,0.0310793553183168,0,0.0146988730156541,0,0,0,0.00950965388698038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412125716486488,0,0.00634251688931799,0,0,-0.0345685157139834,0,0.014719533248243,0,0,0,0.00683356685601358,0,0,0.00446003248910713,0.00293647714749078,0,0,0,0,0,0,0,0,0,0,0,0.0259826146813398,0.0561960060126472,0,0,0.000874704604811519,0,0,0,0,0,0.0114460183219201,0,0,0,-0.00571310366360688,0,-0.0050125950585112,0,0.0174516992516845,0,0,0,0,0,0,0,0,0,0.047663768657023,0,0.0125391198624779,0,0,0,0,0.0254386220718442,0,0,0,0,0.00213375337647579,0
EGR1,-0.0234876356014316,0,0,0,0.0355859824532961,0,0,0,0,0,-0.0423042543479626,0,0,0,0.0215980345373656,0,0,0,0,-0.0139775182145952,0.036108744721952,0.0498689401359004,0,0,0,0,0,0.0126338701617811,-0.00351365456805464,0,0,-0.00234892658281617,0,0,0,0,0.0138001250602833,0,0,0,0,-0.0231210629772166,0,0,0,0,0,0.0319209565920191,0,0,0,0,0,0,0.00970024945891904,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318145686520565,0,0,0,0,0,0.0809537330581954,0,0,0,0,-0.0410330795368029,0,0.0352965157567218,-0.0160396251618979,0,-0.000731192559376722,0,0,0,0,0,0.00504032975795022,0,0,0,9.49368327061353e-05,0,0.0432341854297267,0,0,0,0,0.0288009551455513,0,0,-0.00242744829957412,0.02317130296388,0.00618564546197885,0,0.000894706488928315,0,0,0,0,0,0,0,-0.00315092364943613,0.0481066527288588,0,0,0,-0.00188445271655036,0,0,0,0,0,0,0,-0.00541426782097272,0,0.0321463616759316,0,0,0,0.0166783779789917,0,0.0623055000294222,0,0,0.0412729648663449,0,0,0,0,0,0,0,0,0,0,0,0.00602082319973978,0,0.0444380250612279,0,0,0.0490427940721849,0,0,0,0,0,0,0,0,0,0,0,-0.0298856387592735,0.0139404251385726,0,0.0106091735894339,-0.000903449888473405,0,-0.0196093128952465,0,0,0,0,-0.0126914664009971,0,0,0,-0.00725351072747639,-0.0154324955812231,0,0,0,0,0,0,0,0,0,0.00570750442025508,0,0,0,0,0,0,-0.000105804913413885,0,0,0,0,-0.0110670317757714,0,0,0,0,-0.0130354559488561,0,0,0,0.000656197073525388,0,0,0,0,0,0,-0.00325545100993113,0,0,0,0,0,-0.0179707256014352,0,0,0,0,0,0,0,0,0,-0.0412789427711878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409382798351123,0,0,0,0,0,0.0157009989359042,0,0,0,0,0,0.00551162701385099,0,0,0,0,-0.00854513357923354,0,-0.00610845721176253,0,0,0,0,-0.00537318837127965,0,0.00151237244210739,-0.0510797020621964,0,0,-0.0623387104622252,0,0,0,0,0,0,-0.0504814471070141,0
OTOF,0,0,0,0,-0.013983680433721,0,0,0,0,0,0.0282326139166333,0,0,0,-0.00219316550830447,0,0,0,0,0.0466255722397265,0,-0.0307671732160372,0,0,0,0,0,0,0.0172130675989075,0,0,0,-0.0491587806823942,0,0,0,0,0,0,0,0.00586008045607604,0,-0.00563911061341756,0,0,0,0,0,0.00280142589054783,0,0,0,0,0,-0.0246624310060645,0,0,0,0,-0.0127854516144746,-0.0129303909556265,0.00984106492795924,0,0,0,0,0,0,0.01321369518545,0.0194411670739098,0,0,0,-0.0122928497536363,0,0,0.00574489462707087,0,0.00502224704866459,0,0,-0.0269229134758511,0,0,-0.00094677610631475,0,0,0,0,0,0.018749981926544,0,0,-0.00261704168194346,0,-0.016895718882298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161183552667187,-0.00859370265932498,0,0,0,0.0120449455885675,0,0,-0.0131097535233095,0,0,0,0,0,0,0,0,0,0,0,-0.0598300165063947,0,0,-0.00995705914991124,0,0,0,0,0,-0.00258884644175728,0,-0.0393894100314258,0,0,0,-0.0110968973287591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921783977760372,0,0,0,0,0,0.0707750199575424,0,-0.00297686637917876,0,0,0,0,0,0,-0.00456595413537811,0,0,0,0,0,0,0,0.00198824391600608,0,0,0,0,0,0,0,-0.0228957247287514,0,0,0,0.0066187703012898,0,0,0,0,0.0360431079992816,0,0,0.00151687852049935,0,0.0200689699412884,0,0,0,0,0,0,0,0,0,0,0,-0.00571728889455883,0,0,0,0,-0.0101081825801694,-0.00569387689208902,0,0.00814586057702259,0,0,0,0,-0.00755543018200598,0,0,0,0,0,0,0,0.0310967193993667,0,0,0,0,0,0,0,0,0,0.0473671696309313,0,0.00325907908632667,0,0,-0.0165111054593608,0,-0.00745884342511212,-0.0392184986759457,0,0.000152789225972531,0,0,0,0,0,0,0,0,-0.0228997833753898,0,0,0,0,0,0.00149959239160991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL6A5,0,0,0,0,0,0,0,0,0,-0.00142332249646759,0,0,0,0,0.000613504702941253,0,0,0,0,0.0246643786440772,0,0.00384367134538201,0,0,0,0,0,0.0061418850913135,0,0,0.0103711622107036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174911270182824,-0.014302992948211,0,0,0,0,0,0,0.0482188395777567,0,0,0,0,0,0,0,0,-0.00519922048524415,0,0,0,0,0,0,0,0,0.0193858402238675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315885280718518,0,0,0,0,0,0,0,0.00332246974660654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627165070190535,0,0,0,0.0151817319689248,0,0,0,0,0,0,0,0,0,0,0,0.00319472779126184,0,0,0.0201590038748715,0,0,0,0,0,0,-0.0159670364072073,0,0,0,0,0,0,0,0,-0.0196093128952465,0,0.141324975422812,0,0,0,0,-0.013809662235388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642305273061509,-0.00256114444528996,0,0,0.0141272514059245,0,0,0,0,0,0.00425663085230052,0,-0.015800908756804,0,0,0,0,0,0,0,0,0,0,0,-0.000607047005799203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283802585127734,-0.017559307030198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020910613666098,0,0,0,0,0,0,0,0,-0.000225403366231959,0,-0.0139704783505432,0,0,0,0,-0.00779562972092534,0,0,0,0,-0.00553051537375929,0
FAM71E2,0,0,-0.00818038167740413,0,0,-0.0107527353071867,-0.0293017440254364,0,0,0,0,0,0,0,0,-2.51493750180621e-05,0,0,0,0,-0.0415875515125456,0.00458538437292139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838229610286501,0,0,0,0,0,0,0,0,0,0,-0.0135016238589957,-0.0237594813344151,-0.0107047107665911,0,0,0,0,-0.00239220404231008,0,0,0,0,0,0,0,0,0.0233848722941088,0,0,0,0,0,0,0,0,0,-0.00162577293268644,0.0330160707837821,0.00470820118424155,0,-0.0636421114725693,0,0,0,0.0221970992479,0,0,0,0,0,0,0,0,0,0,0,-0.00817250027569076,0,0,0,0,0,0,0,0.0192931578479635,0,-0.011353551430215,0,0,0,0,0,0,0,0,0,0,0,0.00719236004058468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169675881257792,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479730272909752,0,0,-0.0102472077139807,0,0,0.0352482228779407,-0.00382134485005302,0,0,0,0,0.00124206842424749,0,0,-0.0470932108625552,0,0,0,-0.00362697287197655,0,0,0,0,0,0,0,-0.000734250567088141,0,0,0,0,0,0,0.07236901754909,0,0.021628906475307,0.0574934035423547,0,0.00418022588200376,0,-0.0510309955323433,0,0,0,0,-0.0760231841521615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587031692342245,0,0,0,0,0,0,0,-0.00460377897872018,0,-0.0378292111245943,0,0,0,0,0,2.72079724009562e-05,0,0,0,0,0,0,0.00716993825533556,0.0078561471349396,0,0,0,0,0,0,0,0,-0.0162309429848584,0,0,-0.00375274868192702,0,0.001395312493743,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981964942753481,0,0,0,0,0,-0.0247889162381891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338090697324344,0,0,0,0.0264092594282547,0,0,0,0,0,-0.00298420559276288,0,0,0,0,0,0,0,0,-0.00874185538854831,0,0,-0.0171427647744709,0,0.0441422091829196,-0.0107585820937085
